# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Copyright 2011, 2014 (C) Quranic Arabic Corpus (morphology, version 0.5)
#  Kais Dukes, sckd@leeds.ac.uk
#  License: GNU General Public License
#
#  The Quranic Arabic Corpus includes syntactic and morphological
#  annotation of the Quran, and builds on the verified Arabic text
#  distributed by the Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this file, but CHANGING IT IS NOT ALLOWED.
#
#  - This annotation can be used in any website or application,
#    provided its source (the Quranic Arabic Corpus) is clearly
#    indicated, and a link is made to http://corpus.quran.com to enable
#    users to keep track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all works
#    derived from or containing substantial portion of this file.
#
#  Please check updates at: http://corpus.quran.com/download

# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Tanzil Quran Text (Uthmani, version 1.0.2)
#  Copyright (C) 2008-2009 Tanzil.info
#  License: Creative Commons BY-ND 3.0 Unported
#
#  This copy of quran text is carefully produced, highly
#  verified and continuously monitored by a group of specialists
#  at Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this text, but CHANGING IT IS NOT ALLOWED.
#
#  - This quran text can be used in any website or application,
#    provided its source (Tanzil.info) is clearly indicated, and
#    a link is made to http://tanzil.info to enable users to keep
#    track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all files
#    derived from or containing substantial portion of this text.
#
#  Please check updates at: http://tanzil.info/updates/
#
#====================================================================

ChapterNo,VerseNo,TokenNo,SegmentNo,Segment,Lemma,Root
40,33,15,1,min,min,
40,33,16,1,hādin,hād,hdī
40,34,1,1,wa,,
40,34,1,2,la,,
40,34,1,3,qad,qad,
40,34,2,1,jāa,jāa,jī
40,34,2,2,kum,,
40,34,3,1,yūsufu,yūsuf,
40,34,4,1,min,min,
40,34,5,1,qablu,qabl,qbl
40,34,6,1,bi,b,
40,34,6,2,al,,
40,34,6,3,bayyināti,bayyinat,bīn
40,34,7,1,fa,f,
40,34,7,2,mā,mā,
40,34,8,1,zil,zālat,zīl
40,34,8,2,tum,,
40,34,9,1,fī,fī,
40,34,10,1,shakkin,shakk,shkk
40,34,11,1,mi,min,
40,34,11,2,mā,mā,
40,34,12,1,jāa,jāa,jī
40,34,12,2,kum,,
40,34,13,1,bi,b,
40,34,13,2,hi,,
40,34,14,1,ḥattā,ḥattā,
40,34,15,1,idhā,idhā,
40,34,16,1,halaka,halaka,hlk
40,34,17,1,qul,qāla,qūl
40,34,17,2,tum,,
40,34,18,1,lan,lan,
40,34,19,1,yabʿatha,baʿatha,bʿth
40,34,20,1,allahu,allah,lh
40,34,21,1,min,min,
40,34,22,1,baʿdi,baʿd,bʿd
40,34,22,2,hi,,
40,34,23,1,rasūlan,rasūl,rsl
40,34,24,1,ka,k,
40,34,24,2,dhālika,dhālik,
40,34,25,1,yuḍillu,aḍalla,ḍll
40,34,26,1,allahu,allah,lh
40,34,27,1,man,man,
40,34,28,1,huwa,,
40,34,29,1,mus'rifun,mus'rif,srf
40,34,30,1,mur'tābun,mur'tāb,rīb
40,35,1,1,alladhīna,alladhī,
40,35,2,1,yujādilu,jādalu,jdl
40,35,2,2,na,,
40,35,3,1,fī,fī,
40,35,4,1,āyāti,āyat,yī
40,35,5,1,allahi,allah,lh
40,35,6,1,bi,b,
40,35,6,2,ghayri,ghayr,ghīr
40,35,7,1,sul'ṭānin,sul'ṭān,slṭ
40,35,8,1,atā,atā,tī
40,35,8,2,hum,,
40,35,9,1,kabura,kabura,kbr
40,35,10,1,maqtan,maqt,mqt
40,35,11,1,ʿinda,ʿind,ʿnd
40,35,12,1,allahi,allah,lh
40,35,13,1,wa,,
40,35,13,2,ʿinda,ʿind,ʿnd
40,35,14,1,alladhīna,alladhī,
40,35,15,1,āmanu,āmana,mn
40,35,15,2,w,,
40,35,16,1,ka,k,
40,35,16,2,dhālika,dhālik,
40,35,17,1,yaṭbaʿu,ṭabaʿa,ṭbʿ
40,35,18,1,allahu,allah,lh
40,35,19,1,ʿalā,ʿalā,
40,35,20,1,kulli,kull,kll
40,35,21,1,qalbi,qalb,qlb
40,35,22,1,mutakabbirin,mutakabbir,kbr
40,35,23,1,jabbārin,jabbār,jbr
40,36,1,1,wa,,
40,36,1,2,qāla,qāla,qūl
40,36,2,1,fir'ʿawnu,fir'ʿawn,
40,36,3,1,yā,yā,
40,36,3,2,hāmānu,hāmān,
40,36,4,1,ib'ni,banā,bnī
40,36,5,1,li,l,
40,36,5,2,,,
40,36,6,1,ṣarḥan,ṣarḥ,ṣrḥ
40,36,7,1,laʿalli,laʿall,
40,36,7,2,ā,,
40,36,8,1,ablughu,balagha,blgh
40,36,9,1,al,,
40,36,9,2,asbāba,sabab,sbb
40,37,1,1,asbāba,sabab,sbb
40,37,2,1,al,,
40,37,2,2,samāwāti,samā,smū
40,37,3,1,fa,f,
40,37,3,2,aṭṭaliʿa,ṭalaʿa,ṭlʿ
40,37,4,1,ilā,ilā,
40,37,5,1,ilāhi,ilāh,lh
40,37,6,1,mūsā,mūsā,
40,37,7,1,wa,,
40,37,7,2,inni,inn,
40,37,7,3,,,
40,37,8,1,la,,
40,37,8,2,aẓunnu,ẓanna,ẓnn
40,37,8,3,hu,,
40,37,9,1,kādhiban,kādhib,kdhb
40,37,10,1,wa,,
40,37,10,2,ka,k,
40,37,10,3,dhālika,dhālik,
40,37,11,1,zuyyina,zayyana,zīn
40,37,12,1,li,l,
40,37,12,2,fir'ʿawna,fir'ʿawn,
40,37,13,1,sūu,sū,sū
40,37,14,1,ʿamali,ʿamal,ʿml
40,37,14,2,hi,,
40,37,15,1,wa,,
40,37,15,2,ṣudda,ṣadda,ṣdd
40,37,16,1,ʿani,ʿan,
40,37,17,1,al,,
40,37,17,2,sabīli,sabīl,sbl
40,37,18,1,wa,,
40,37,18,2,mā,mā,
40,37,19,1,kaydu,kayd,kīd
40,37,20,1,fir'ʿawna,fir'ʿawn,
40,37,21,1,illā,illā,
40,37,22,1,fī,fī,
40,37,23,1,tabābin,tabāb,tbb
40,38,1,1,wa,,
40,38,1,2,qāla,qāla,qūl
40,38,2,1,alladhī,alladhī,
40,38,3,1,āmana,āmana,mn
40,38,4,1,yā,yā,
40,38,4,2,qawmi,qawm,qūm
40,38,4,3,,,
40,38,5,1,ittabiʿu,ittabaʿa,tbʿ
40,38,5,2,,,
40,38,5,3,ni,,
40,38,6,1,ahdi,hadā,hdī
40,38,6,2,kum,,
40,38,7,1,sabīla,sabīl,sbl
40,38,8,1,al,,
40,38,8,2,rashādi,rashād,rshd
40,39,1,1,yā,yā,
40,39,1,2,qawmi,qawm,qūm
40,39,1,3,,,
40,39,2,1,inna,inn,
40,39,2,2,mā,mā,
40,39,3,1,hādhihi,hādhā,
40,39,4,1,al,,
40,39,4,2,ḥayatu,ḥayat,ḥyī
40,39,5,1,al,,
40,39,5,2,dun'yā,dun'yā,dnū
40,39,6,1,matāʿun,matāʿ,mtʿ
40,39,7,1,wa,,
40,39,7,2,inna,inn,
40,39,8,1,al,,
40,39,8,2,ākhirata,ākhir,khr
40,39,9,1,hiya,,
40,39,10,1,dāru,dār,dūr
40,39,11,1,al,,
40,39,11,2,qarāri,qarār,qrr
40,40,1,1,man,man,
40,40,2,1,ʿamila,ʿamila,ʿml
40,40,3,1,sayyi-atan,sayyi-at,sū
40,40,4,1,fa,f,
40,40,4,2,lā,lā,
40,40,5,1,yuj'zā,jazā,jzī
40,40,6,1,illā,illā,
40,40,7,1,mith'la,mith'l,mthl
40,40,7,2,hā,,
40,40,8,1,wa,,
40,40,8,2,man,man,
40,40,9,1,ʿamila,ʿamila,ʿml
40,40,10,1,ṣāliḥan,ṣāliḥ,ṣlḥ
40,40,11,1,min,min,
40,40,12,1,dhakarin,dhakar,dhkr
40,40,13,1,aw,aw,
40,40,14,1,unthā,unthā,nth
40,40,15,1,wa,,
40,40,15,2,huwa,,
40,40,16,1,mu'minun,mu'min,mn
40,40,17,1,fa,f,
40,40,17,2,ulāika,ūlāik,
40,40,18,1,yadkhulu,dakhala,dkhl
40,40,18,2,na,,
40,40,19,1,al,,
40,40,19,2,jannata,jannat,jnn
40,40,20,1,yur'zaqu,razaqa,rzq
40,40,20,2,na,,
40,40,21,1,fī,fī,
40,40,21,2,hā,,
40,40,22,1,bi,b,
40,40,22,2,ghayri,ghayr,ghīr
40,40,23,1,ḥisābin,ḥisāb,ḥsb
40,41,1,1,wa,,
40,41,1,2,yā,yā,
40,41,1,3,qawmi,qawm,qūm
40,41,1,4,,,
40,41,2,1,mā,mā,
40,41,3,1,li,l,
40,41,3,2,ā,,
40,41,4,1,adʿū,daʿā,dʿū
40,41,4,2,kum,,
40,41,5,1,ilā,ilā,
40,41,6,1,al,,
40,41,6,2,najati,najat,njū
40,41,7,1,wa,,
40,41,7,2,tadʿu,daʿā,dʿū
40,41,7,3,na,,
40,41,7,4,nī,,
40,41,8,1,ilā,ilā,
40,41,9,1,al,,
40,41,9,2,nāri,nār,nūr
40,42,1,1,tadʿu,daʿā,dʿū
40,42,1,2,na,,
40,42,1,3,nī,,
40,42,2,1,li,,
40,42,2,2,akfura,kafara,kfr
40,42,3,1,bi,b,
40,42,3,2,allahi,allah,lh
40,42,4,1,wa,,
40,42,4,2,ush'rika,ashraka,shrk
40,42,5,1,bi,b,
40,42,5,2,hi,,
40,42,6,1,mā,mā,
40,42,7,1,laysa,laysa,līs
40,42,8,1,li,l,
40,42,8,2,,,
40,42,9,1,bi,b,
40,42,9,2,hi,,
40,42,10,1,ʿil'mun,ʿil'm,ʿlm
40,42,11,1,wa,,
40,42,11,2,anā,,
40,42,12,1,adʿū,daʿā,dʿū
40,42,12,2,kum,,
40,42,13,1,ilā,ilā,
40,42,14,1,al,,
40,42,14,2,ʿazīzi,ʿazīz,ʿzz
40,42,15,1,al,,
40,42,15,2,ghaffāri,ghaffār,ghfr
40,43,1,1,lā,lā,
40,43,2,1,jarama,jaram,jrm
40,43,3,1,anna,ann,
40,43,3,2,mā,mā,
40,43,4,1,tadʿu,daʿā,dʿū
40,43,4,2,na,,
40,43,4,3,nī,,
40,43,5,1,ilay,ilā,
40,43,5,2,hi,,
40,43,6,1,laysa,laysa,līs
40,43,7,1,la,l,
40,43,7,2,hu,,
40,43,8,1,daʿwatun,daʿwat,dʿū
40,43,9,1,fī,fī,
40,43,10,1,al,,
40,43,10,2,dun'yā,dun'yā,dnū
40,43,11,1,wa,,
40,43,11,2,lā,lā,
40,43,12,1,fī,fī,
40,43,13,1,al,,
40,43,13,2,ākhirati,ākhir,khr
40,43,14,1,wa,,
40,43,14,2,anna,ann,
40,43,15,1,maradda,maradd,rdd
40,43,15,2,nā,,
40,43,16,1,ilā,ilā,
40,43,17,1,allahi,allah,lh
40,43,18,1,wa,,
40,43,18,2,anna,ann,
40,43,19,1,al,,
40,43,19,2,mus'rifīna,mus'rif,srf
40,43,20,1,hum,,
40,43,21,1,aṣḥābu,aṣḥāb,ṣḥb
40,43,22,1,al,,
40,43,22,2,nāri,nār,nūr
40,44,1,1,fa,f,
40,44,1,2,sa,s,
40,44,1,3,tadhkuru,dhakara,dhkr
40,44,1,4,na,,
40,44,2,1,mā,mā,
40,44,3,1,aqūlu,qāla,qūl
40,44,4,1,la,l,
40,44,4,2,kum,,
40,44,5,1,wa,,
40,44,5,2,ufawwiḍu,ufawwiḍu,fūḍ
40,44,6,1,amri,amr,mr
40,44,6,2,ā,,
40,44,7,1,ilā,ilā,
40,44,8,1,allahi,allah,lh
40,44,9,1,inna,inn,
40,44,10,1,allaha,allah,lh
40,44,11,1,baṣīrun,baṣīr,bṣr
40,44,12,1,bi,b,
40,44,12,2,al,,
40,44,12,3,ʿibādi,ʿabd,ʿbd
40,45,1,1,fa,f,
40,45,1,2,waqā,waqā,qī
40,45,1,3,hu,,
40,45,2,1,allahu,allah,lh
40,45,3,1,sayyiāti,sayyiāt,sū
40,45,4,1,mā,mā,
40,45,5,1,makaru,makara,mkr
40,45,5,2,w,,
40,45,6,1,wa,,
40,45,6,2,ḥāqa,ḥāqa,ḥīq
40,45,7,1,bi,b,
40,45,7,2,āli,āl,ūl
40,45,8,1,fir'ʿawna,fir'ʿawn,
40,45,9,1,sūu,sū,sū
40,45,10,1,al,,
40,45,10,2,ʿadhābi,ʿadhāb,ʿdhb
40,46,1,1,al,,
40,46,1,2,nāru,nār,nūr
40,46,2,1,yuʿ'raḍu,ʿaraḍa,ʿrḍ
40,46,2,2,na,,
40,46,3,1,ʿalay,ʿalā,
40,46,3,2,hā,,
40,46,4,1,ghuduwwan,ghuduww,ghdū
40,46,5,1,wa,,
40,46,5,2,ʿashiyyan,ʿashiīī,ʿshū
40,46,6,1,wa,,
40,46,6,2,yawma,yawm,īūm
40,46,7,1,taqūmu,qāma,qūm
40,46,8,1,al,,
40,46,8,2,sāʿatu,sāʿat,sūʿ
40,46,9,1,adkhilu,ud'khila,dkhl
40,46,9,2,wā,,
40,46,10,1,āla,āl,ūl
40,46,11,1,fir'ʿawna,fir'ʿawn,
40,46,12,1,ashadda,ashadd,shdd
40,46,13,1,al,,
40,46,13,2,ʿadhābi,ʿadhāb,ʿdhb
40,47,1,1,wa,,
40,47,1,2,idh,idh,
40,47,2,1,yataḥājju,yataḥājju,ḥjj
40,47,2,2,na,,
40,47,3,1,fī,fī,
40,47,4,1,al,,
40,47,4,2,nāri,nār,nūr
40,47,5,1,fa,f,
40,47,5,2,yaqūlu,qāla,qūl
40,47,6,1,al,,
40,47,6,2,ḍuʿafāu,ḍaʿīf,ḍʿf
40,47,7,1,li,l,
40,47,7,2,ladhīna,alladhī,
40,47,8,1,is'takbaru,is'takbara,kbr
40,47,8,2,wā,,
40,47,9,1,inna,inn,
40,47,9,2,,,
40,47,10,1,ku,kāna,kūn
40,47,10,2,nā,,
40,47,11,1,la,l,
40,47,11,2,kum,,
40,47,12,1,tabaʿan,tabaʿ,tbʿ
40,47,13,1,fa,f,
40,47,13,2,hal,hal,
40,47,14,1,antum,,
40,47,15,1,mugh'nūna,mugh'nūn,ghnī
40,47,16,1,ʿanna,ʿan,
40,47,16,2,,,
40,47,17,1,naṣīban,naṣīb,nṣb
40,47,18,1,mina,min,
40,47,19,1,al,,
40,47,19,2,nāri,nār,nūr
40,48,1,1,qāla,qāla,qūl
40,48,2,1,alladhīna,alladhī,
40,48,3,1,is'takbaru,is'takbara,kbr
40,48,3,2,wā,,
40,48,4,1,inna,inn,
40,48,4,2,,,
40,48,5,1,kullun,kull,kll
40,48,6,1,fī,fī,
40,48,6,2,hā,,
40,48,7,1,inna,inn,
40,48,8,1,allaha,allah,lh
40,48,9,1,qad,qad,
40,48,10,1,ḥakama,ḥakama,ḥkm
40,48,11,1,bayna,bayn,bīn
40,48,12,1,al,,
40,48,12,2,ʿibādi,ʿabd,ʿbd
40,49,1,1,wa,,
40,49,1,2,qāla,qāla,qūl
40,49,2,1,alladhīna,alladhī,
40,49,3,1,fī,fī,
40,49,4,1,al,,
40,49,4,2,nāri,nār,nūr
40,49,5,1,li,l,
40,49,5,2,khazanati,khazanat,khzn
40,49,6,1,jahannama,jahannam,
40,49,7,1,ud'ʿu,daʿā,dʿū
40,49,7,2,w,,
40,49,8,1,rabba,rabb,rbb
40,49,8,2,kum,,
40,49,9,1,yukhaffif,khaffafa,khff
40,49,10,1,ʿanna,ʿan,
40,49,10,2,,,
40,49,11,1,yawman,yawm,īūm
40,49,12,1,mina,min,
40,49,13,1,al,,
40,49,13,2,ʿadhābi,ʿadhāb,ʿdhb
40,50,1,1,qālu,qāla,qūl
40,50,1,2,wā,,
40,50,2,1,a,,
40,50,2,2,wa,,
40,50,2,3,lam,lam,
40,50,3,1,taku,kāna,kūn
40,50,4,1,tatī,atā,tī
40,50,4,2,kum,,
40,50,5,1,rusulu,rasūl,rsl
40,50,5,2,kum,,
40,50,6,1,bi,b,
40,50,6,2,al,,
40,50,6,3,bayyināti,bayyinat,bīn
40,50,7,1,qālu,qāla,qūl
40,50,7,2,w,,
40,50,8,1,balā,balā,
40,50,9,1,qālu,qāla,qūl
40,50,9,2,w,,
40,50,10,1,fa,f,
40,50,10,2,ud'ʿu,daʿā,dʿū
40,50,10,3,w,,
40,50,11,1,wa,,
40,50,11,2,mā,mā,
40,50,12,1,duʿāu,duʿā,dʿū
40,50,13,1,al,,
40,50,13,2,kāfirīna,kāfirūn,kfr
40,50,14,1,illā,illā,
40,50,15,1,fī,fī,
40,50,16,1,ḍalālin,ḍalāl,ḍll
40,51,1,1,inna,inn,
40,51,1,2,,,
40,51,2,1,la,,
40,51,2,2,nanṣuru,naṣara,nṣr
40,51,3,1,rusula,rasūl,rsl
40,51,3,2,nā,,
40,51,4,1,wa,,
40,51,4,2,alladhīna,alladhī,
40,51,5,1,āmanu,āmana,mn
40,51,5,2,w,,
40,51,6,1,fī,fī,
40,51,7,1,al,,
40,51,7,2,ḥayati,ḥayat,ḥyī
40,51,8,1,al,,
40,51,8,2,dun'yā,dun'yā,dnū
40,51,9,1,wa,,
40,51,9,2,yawma,yawm,īūm
40,51,10,1,yaqūmu,qāma,qūm
40,51,11,1,al,,
40,51,11,2,ashhādu,shāhid,shhd
40,52,1,1,yawma,yawm,īūm
40,52,2,1,lā,lā,
40,52,3,1,yanfaʿu,nafaʿa,nfʿ
40,52,4,1,al,,
40,52,4,2,ẓālimīna,ẓālim,ẓlm
40,52,5,1,maʿdhiratu,maʿdhirat,ʿdhr
40,52,5,2,hum,,
40,52,6,1,wa,,
40,52,6,2,la,l,
40,52,6,3,humu,,
40,52,7,1,al,,
40,52,7,2,laʿnatu,laʿnat,lʿn
40,52,8,1,wa,,
40,52,8,2,la,l,
40,52,8,3,hum,,
40,52,9,1,sūu,sū,sū
40,52,10,1,al,,
40,52,10,2,dāri,dār,dūr
40,53,1,1,wa,,
40,53,1,2,la,,
40,53,1,3,qad,qad,
40,53,2,1,ātay,ātā,tī
40,53,2,2,nā,,
40,53,3,1,mūsā,mūsā,
40,53,4,1,al,,
40,53,4,2,hudā,hudan,hdī
40,53,5,1,wa,,
40,53,5,2,awrath,awratha,rth
40,53,5,3,nā,,
40,53,6,1,banī,buna,bnī
40,53,7,1,is'rāīla,is'rāīl,
40,53,8,1,al,,
40,53,8,2,kitāba,kitāb,ktb
40,54,1,1,hudan,hudan,hdī
40,54,2,1,wa,,
40,54,2,2,dhik'rā,dhik'rā,dhkr
40,54,3,1,li,l,
40,54,3,2,ulī,ūlī,ūl
40,54,4,1,al,,
40,54,4,2,albābi,albāb,lbb
40,55,1,1,fa,f,
40,55,1,2,iṣ'bir,ṣabara,ṣbr
40,55,2,1,inna,inn,
40,55,3,1,waʿda,waʿd,ʿd
40,55,4,1,allahi,allah,lh
40,55,5,1,ḥaqqun,ḥaqq,ḥqq
40,55,6,1,wa,,
40,55,6,2,is'taghfir,is'taghfara,ghfr
40,55,7,1,li,l,
40,55,7,2,dhanbi,dhanb,dhnb
40,55,7,3,ka,,
40,55,8,1,wa,,
40,55,8,2,sabbiḥ,sabbaḥa,sbḥ
40,55,9,1,bi,b,
40,55,9,2,ḥamdi,ḥamd,ḥmd
40,55,10,1,rabbi,rabb,rbb
40,55,10,2,ka,,
40,55,11,1,bi,b,
40,55,11,2,al,,
40,55,11,3,ʿashiyyi,ʿashiīī,ʿshū
40,55,12,1,wa,,
40,55,12,2,al,,
40,55,12,3,ib'kāri,ib'kār,bkr
40,56,1,1,inna,inn,
40,56,2,1,alladhīna,alladhī,
40,56,3,1,yujādilu,jādalu,jdl
40,56,3,2,na,,
40,56,4,1,fī,fī,
40,56,5,1,āyāti,āyat,yī
40,56,6,1,allahi,allah,lh
40,56,7,1,bi,b,
40,56,7,2,ghayri,ghayr,ghīr
40,56,8,1,sul'ṭānin,sul'ṭān,slṭ
40,56,9,1,atā,atā,tī
40,56,9,2,hum,,
40,56,10,1,in,in,
40,56,11,1,fī,fī,
40,56,12,1,ṣudūri,ṣadr,ṣdr
40,56,12,2,him,,
40,56,13,1,illā,illā,
40,56,14,1,kib'run,kib'r,kbr
40,56,15,1,mā,mā,
40,56,16,1,hum,,
40,56,17,1,bi,b,
40,56,17,2,bālighī,bāligh,blgh
40,56,17,3,hi,,
40,56,18,1,fa,f,
40,56,18,2,is'taʿidh,is'taʿidh,ʿūdh
40,56,19,1,bi,b,
40,56,19,2,allahi,allah,lh
40,56,20,1,inna,inn,
40,56,20,2,hu,,
40,56,21,1,huwa,,
40,56,22,1,al,,
40,56,22,2,samīʿu,samīʿ,smʿ
40,56,23,1,al,,
40,56,23,2,baṣīru,baṣīr,bṣr
40,57,1,1,la,,
40,57,1,2,khalqu,khalq,khlq
40,57,2,1,al,,
40,57,2,2,samāwāti,samā,smū
40,57,3,1,wa,,
40,57,3,2,al,,
40,57,3,3,arḍi,arḍ,rḍ
40,57,4,1,akbaru,akbar,kbr
40,57,5,1,min,min,
40,57,6,1,khalqi,khalq,khlq
40,57,7,1,al,,
40,57,7,2,nāsi,nās,nūs
40,57,8,1,wa,,
40,57,8,2,lākinna,lākinn,
40,57,9,1,akthara,akthar,kthr
40,57,10,1,al,,
40,57,10,2,nāsi,nās,nūs
40,57,11,1,lā,lā,
40,57,12,1,yaʿlamu,ʿalima,ʿlm
40,57,12,2,na,,
40,58,1,1,wa,,
40,58,1,2,mā,mā,
40,58,2,1,yastawī,is'tawā,sūī
40,58,3,1,al,,
40,58,3,2,aʿmā,aʿmā,ʿmī
40,58,4,1,wa,,
40,58,4,2,al,,
40,58,4,3,baṣīru,baṣīr,bṣr
40,58,5,1,wa,,
40,58,5,2,alladhīna,alladhī,
40,58,6,1,āmanu,āmana,mn
40,58,6,2,w,,
40,58,7,1,wa,,
40,58,7,2,ʿamilu,ʿamila,ʿml
40,58,7,3,w,,
40,58,8,1,al,,
40,58,8,2,ṣāliḥāti,ṣāliḥāt,ṣlḥ
40,58,9,1,wa,,
40,58,9,2,lā,lā,
40,58,10,1,al,,
40,58,10,2,musīu,musī,sū
40,58,11,1,qalīlan,qalīl,qll
40,58,12,1,mā,mā,
40,58,13,1,tatadhakkaru,tadhakkara,dhkr
40,58,13,2,na,,
40,59,1,1,inna,inn,
40,59,2,1,al,,
40,59,2,2,sāʿata,sāʿat,sūʿ
40,59,3,1,la,,
40,59,3,2,ātiyatun,ātī,tī
40,59,4,1,lā,lā,
40,59,5,1,rayba,rayb,rīb
40,59,6,1,fī,fī,
40,59,6,2,hā,,
40,59,7,1,wa,,
40,59,7,2,lākinna,lākinn,
40,59,8,1,akthara,akthar,kthr
40,59,9,1,al,,
40,59,9,2,nāsi,nās,nūs
40,59,10,1,lā,lā,
40,59,11,1,yu'minu,āmana,mn
40,59,11,2,na,,
40,60,1,1,wa,,
40,60,1,2,qāla,qāla,qūl
40,60,2,1,rabbu,rabb,rbb
40,60,2,2,kumu,,
40,60,3,1,ud'ʿu,daʿā,dʿū
40,60,3,2,,,
40,60,3,3,nī,,
40,60,4,1,astajib,is'tajāba,jūb
40,60,5,1,la,l,
40,60,5,2,kum,,
40,60,6,1,inna,inn,
40,60,7,1,alladhīna,alladhī,
40,60,8,1,yastakbiru,is'takbara,kbr
40,60,8,2,na,,
40,60,9,1,ʿan,ʿan,
40,60,10,1,ʿibādati,ʿibādat,ʿbd
40,60,10,2,,,
40,60,11,1,sa,s,
40,60,11,2,yadkhulu,dakhala,dkhl
40,60,11,3,na,,
40,60,12,1,jahannama,jahannam,
40,60,13,1,dākhirīna,dākhirūn,dkhr
40,61,1,1,allahu,allah,lh
40,61,2,1,alladhī,alladhī,
40,61,3,1,jaʿala,jaʿala,jʿl
40,61,4,1,la,l,
40,61,4,2,kumu,,
40,61,5,1,alla,,
40,61,5,2,y'la,layl,līl
40,61,6,1,li,,
40,61,6,2,taskunu,sakana,skn
40,61,6,3,w,,
40,61,7,1,fī,fī,
40,61,7,2,hi,,
40,61,8,1,wa,,
40,61,8,2,al,,
40,61,8,3,nahāra,nahār,nhr
40,61,9,1,mub'ṣiran,mub'ṣir,bṣr
40,61,10,1,inna,inn,
40,61,11,1,allaha,allah,lh
40,61,12,1,la,,
40,61,12,2,dhū,dhū,
40,61,13,1,faḍlin,faḍl,fḍl
40,61,14,1,ʿalā,ʿalā,
40,61,15,1,al,,
40,61,15,2,nāsi,nās,nūs
40,61,16,1,wa,,
40,61,16,2,lākinna,lākinn,
40,61,17,1,akthara,akthar,kthr
40,61,18,1,al,,
40,61,18,2,nāsi,nās,nūs
40,61,19,1,lā,lā,
40,61,20,1,yashkuru,shakara,shkr
40,61,20,2,na,,
40,62,1,1,dhālikumu,dhālik,
40,62,2,1,allahu,allah,lh
40,62,3,1,rabbu,rabb,rbb
40,62,3,2,kum,,
40,62,4,1,khāliqu,khāliq,khlq
40,62,5,1,kulli,kull,kll
40,62,6,1,shayin,shay,shī
40,62,7,1,lā,lā,
40,62,8,1,ilāha,ilāh,lh
40,62,9,1,illā,illā,
40,62,10,1,huwa,,
40,62,11,1,fa,f,
40,62,11,2,annā,annā,nī
40,62,12,1,tu'faku,ufika,fk
40,62,12,2,na,,
40,63,1,1,ka,k,
40,63,1,2,dhālika,dhālik,
40,63,2,1,yu'faku,ufika,fk
40,63,3,1,alladhīna,alladhī,
40,63,4,1,kānu,kāna,kūn
40,63,4,2,w,,
40,63,5,1,bi,b,
40,63,5,2,āyāti,āyat,yī
40,63,6,1,allahi,allah,lh
40,63,7,1,yajḥadu,jaḥadu,jḥd
40,63,7,2,na,,
40,64,1,1,allahu,allah,lh
40,64,2,1,alladhī,alladhī,
40,64,3,1,jaʿala,jaʿala,jʿl
40,64,4,1,la,l,
40,64,4,2,kumu,,
40,64,5,1,al,,
40,64,5,2,arḍa,arḍ,rḍ
40,64,6,1,qarāran,qarār,qrr
40,64,7,1,wa,,
40,64,7,2,al,,
40,64,7,3,samāa,samā,smū
40,64,8,1,bināan,binā,bnī
40,64,9,1,wa,,
40,64,9,2,ṣawwara,ṣawwara,ṣūr
40,64,9,3,kum,,
40,64,10,1,fa,f,
40,64,10,2,aḥsana,aḥsana,ḥsn
40,64,11,1,ṣuwara,ṣūrat,ṣūr
40,64,11,2,kum,,
40,64,12,1,wa,,
40,64,12,2,razaqa,razaqa,rzq
40,64,12,3,kum,,
40,64,13,1,mina,min,
40,64,14,1,al,,
40,64,14,2,ṭayyibāti,ṭayyibāt,ṭīb
40,64,15,1,dhālikumu,dhālik,
40,64,16,1,allahu,allah,lh
40,64,17,1,rabbu,rabb,rbb
40,64,17,2,kum,,
40,64,18,1,fa,f,
40,64,18,2,tabāraka,tabāraka,brk
40,64,19,1,allahu,allah,lh
40,64,20,1,rabbu,rabb,rbb
40,64,21,1,al,,
40,64,21,2,ʿālamīna,ʿālamīn,ʿlm
40,65,1,1,huwa,,
40,65,2,1,al,,
40,65,2,2,ḥayyu,ḥayy,ḥyī
40,65,3,1,lā,lā,
40,65,4,1,ilāha,ilāh,lh
40,65,5,1,illā,illā,
40,65,6,1,huwa,,
40,65,7,1,fa,f,
40,65,7,2,ud'ʿu,daʿā,dʿū
40,65,7,3,,,
40,65,7,4,hu,,
40,65,8,1,mukh'liṣīna,mukh'liṣ,khlṣ
40,65,9,1,la,l,
40,65,9,2,hu,,
40,65,10,1,al,,
40,65,10,2,dīna,dīn,dīn
40,65,11,1,al,,
40,65,11,2,ḥamdu,ḥamd,ḥmd
40,65,12,1,li,l,
40,65,12,2,lahi,allah,lh
40,65,13,1,rabbi,rabb,rbb
40,65,14,1,al,,
40,65,14,2,ʿālamīna,ʿālamīn,ʿlm
40,66,1,1,qul,qāla,qūl
40,66,2,1,inni,inn,
